,stop_name,stop_id,latitude,longitude,SEQ,GRUPO,SENTIDO,TIPO,ITINERARY_ID,line_id
9375,"Rua Doutor Eugênio Bertolli, 1136 - Santa Felicidade",190809,"-25,375766307258","-49,334440250328",42,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9376,"Rua Victório Viezzer, 560 - Vista Alegre",190513,"-25,413143059151","-49,294074233595",15,,Mad. Santa Felicidade (Circular),Sem demarcação,11053,989
9377,"Rua Édson Campos Matesich, 482 - Santa Felicidade",190806,"-25,380580336068","-49,327251930168",35,,Mad. Santa Felicidade (Circular),Placa em cano,11053,989
9378,"Av. Manoel Ribas, 3914 - Cascatinha",190693,"-25,413640916827","-49,313042045778",76,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9379,"Av. Manoel Ribas, 1821 - Mercês",190496,"-25,415972759243","-49,296807395275",79,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9380,"Av. Manoel Ribas, 1414 - Mercês",190449,"-25,41851284247","-49,293422447499",13,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9381,"Av. Manoel Ribas, 8177 - Butiatuvinha",190484,"-25,395239401668","-49,347555370277",58,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9382,"Av. Manoel Ribas, 7930 - Butiatuvinha",190486,"-25,394216878824","-49,349068136162",57,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9383,"Av. Manoel Ribas, 7931 - Butiatuvinha",190485,"-25,39403272687","-49,34911507482",55,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9384,"Av. Manoel Ribas, 200 - São Francisco",110138,"-25,425269379413","-49,281517201223",86,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9385,"R. Victório Viezzer, 805 - Vista Alegre",190516,"-25,411520228346","-49,294655560634",16,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9386,"Rua Ângelo Domingos Durigan, 1088 - Cascatinha",190673,"-25,404889905998","-49,313630790657",23,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9387,"Rua Édson Campos Matesich, 104 - Santa Felicidade",190808,"-25,384749592818","-49,325896073511",32,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9388,"Rua Édson Campos Matesich, 698 - Santa Felicidade",190805,"-25,378873092333","-49,327787030866",36,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9389,"Rua Édson Campos Matesich, 910 - Santa Felicidade",190804,"-25,376793833163","-49,328477699687",37,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9390,"Av. Manoel Ribas, 4627 - Santa Felicidade",190562,"-25,411185525831","-49,320215613789",73,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9391,"Av. Manoel Ribas, 1363 - Mercês",190448,"-25,419102734923","-49,293355392273",81,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9392,"Av. Manoel Ribas, 1141 - Mercês",190446,"-25,421023802045","-49,29224763995",12,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9393,"Rua Acelino Grande, 970 - São Braz",190388,"-25,401062955198","-49,346844125917",60,,Mad. Santa Felicidade (Circular),Domus,11053,989
9394,"Rua Vanda Wolf, 1575 - Santa Felicidade",190451,"-25,372273111417","-49,330314811045",40,,Mad. Santa Felicidade (Circular),Domus,11053,989
9395,Praça Rui Barbosa - 760 - Santa Quitéria,102013,"-25,43497897799","-49,272625357919",1,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9396,"Rua dos Presbíteros, 49 - São Francisco",110142,"-25,425330236089","-49,279466041144",7,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9397,"Av. Vereador Toaldo Túlio, 1977 - São Braz",190252,"-25,410601643194","-49,346396655983",64,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9398,"Av. Vereador Toaldo Túlio, 641 - São Braz",190244,"-25,404229718282","-49,335376800245",68,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9399,"Av. Manoel Ribas, 6241 - Santa Felicidade",190300,"-25,401104202424","-49,333695055193",70,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9400,"Av. Manoel Ribas, 8178 - Butiatuvinha",190483,"-25,395058885824","-49,347555370277",54,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9401,"Rua João Refo, 1315 - Santa Felicidade",190471,"-25,380522234007","-49,334224791473",44,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9402,"Rua Édson Campos Matesich, 327 - Santa Felicidade",190987,"-25,381874005101","-49,326794445007",33,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9403,"Rua Visconde de Nácar, 1224 - Centro",110158,"-25,434953121675","-49,275977109013",90,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9404,"Alameda Cabral, 724 - São Francisco",110141,"-25,426941197815","-49,279158740696",6,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9405,"Rua Ari José Vale, 1068 - São João",190814,"-25,388774585437","-49,320748032278",30,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9406,"Rua José Casagrande, 361 - Vista Alegre",190523,"-25,412068600179","-49,303052928272",17,,Mad. Santa Felicidade (Circular),Domus,11053,989
9407,"Rua Wanda Wolf, 1315 - Santa Felicidade",190802,"-25,374176590706","-49,328204573339",39,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9408,"Av. Manoel Ribas, 2551 - Mercês",190550,"-25,414494257108","-49,304343641943",18,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9409,"Rua Ari José Valle, 516 - São João",190679,"-25,395727641154","-49,318315268702",28,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9410,"Rua Visconde de Nacar, 132 - Centro",110137,"-25,423419040233","-49,282409650297",85,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9411,Praça Rui Barbosa - 760 - Santa Quitéria,102013,"-25,43497897799","-49,272625357919",91,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9412,"R. Júlia Wanderley, 322 - Mercês",110036,"-25,423430413535","-49,287646127345",84,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9413,"Alameda Augusto Stellfeld, 285 - São Francisco",110013,"-25,429152243676","-49,276481034584",4,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9414,Marechal Floriano Peixoto - 160 - Marechal Hermes / Santa Efigênia,103271,"-25,432753900975","-49,270962209648",2,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9415,"Av. Manoel Ribas, 530 - Mercês",110033,"-25,422354282858","-49,284145743551",9,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9416,"Rua Francisco Dalalibera, 1596 - Santa Felicidade",190151,"-25,392343788782","-49,335560072591",51,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9417,"Av. Napoleão Manosso, 940 - Butiatuvinha",190152,"-25,392306230916","-49,338247646024",52,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9418,"Rua Ângelo Domingos Durigan, 1430 - Cascatinha",190675,"-25,402474314455","-49,312256158537",24,,Mad. Santa Felicidade (Circular),Domus,11053,989
9419,"Rua João Refo, 1155 - Santa Felicidade",190473,"-25,381922850031","-49,334456343582",45,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9420,"Rua Édson Campos Matesich, 372 - Santa Felicidade",190807,"-25,382067036112","-49,326805342367",34,,Mad. Santa Felicidade (Circular),Sem demarcação,11053,989
9421,"Rua Wanda Wolf, 1138 - Santa Felicidade",190803,"-25,375084170202","-49,327495129055",38,,Mad. Santa Felicidade (Circular),Sem demarcação,11053,989
9422,"Av. Manoel Ribas, 5370 - Santa Felicidade",190720,"-25,405013515683","-49,32716924066",71,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9423,"Av. Manoel Ribas, 1495 - Mercês",190495,"-25,416982984733","-49,294747458751",80,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9424,"Av. Vereador Toaldo Túlio, 1159 - Santa Felicidade",190248,"-25,407821538641","-49,338895858473",66,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9425,"Av. Vereador Toaldo Túlio, 2268 - São Braz",190253,"-25,411111624917","-49,349199564404",63,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9426,"Av. Manoel Ribas, 8151 - Butiatuvinha",190487,"-25,392744866864","-49,350799502081",56,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9427,Nestor de Castro - 901 - Santa Felicidade,101121,"-25,428421853753","-49,273006265878",3,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9428,"Rua Ângelo Domingos Durigan, 2 - Cascatinha",190667,"-25,41281595313","-49,311365665144",20,,Mad. Santa Felicidade (Circular),Domus,11053,989
9429,"Rua João Refo, 93 - Santa Felicidade",190480,"-25,392132979961","-49,335193951061",50,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9430,"Av. Manoel Ribas, 3401 - Cascatinha",190608,"-25,414683867486","-49,308120192236",78,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9431,"Rua Domingos Strapasson, 1 - Santa Felicidade",190242,"-25,401036303155","-49,33440538161",69,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9432,"Rua Acelino Grande, 542- São Braz",190386,"-25,404399259887","-49,344898183277",61,,Mad. Santa Felicidade (Circular),Domus,11053,989
9433,"Av. Vereador Toaldo Túlio, 1577 - São Braz",190250,"-25,409166172373","-49,342752875036",65,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9434,"Av. Manoel Ribas, 156 - São Francisco",110143,"-25,423202613978","-49,280679589087",8,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9435,"R. Visc. de Nacar, 866 - Centro",110423,"-25,430217696146","-49,279159152809",88,,Mad. Santa Felicidade (Circular),Placa em poste,11053,989
9436,"Rua Ari José Vale, 1178 - São João",109419,"-25,386243568887","-49,321701557583",31,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9437,"Av. Napoleão Manosso, 570 - Butiatuvinha",190154,"-25,393518980635","-49,341773409774",53,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9438,"Rua Ângelo Domingos Durigan, 820 - Cascatinha",109671,"-25,407558630188","-49,313103736586",22,,Mad. Santa Felicidade (Circular),Domus,11053,989
9439,"Rua João Refo, 351 - Santa Felicidade",190477,"-25,388278990594","-49,335256982973",48,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9440,"Rua João Refo, 705 - Santa Felicidade",190475,"-25,38590062643","-49,335136283567",47,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9441,"Rua Doutor Eugênio Bertolli, 750 - Santa Felicidade",190465,"-25,373239865011","-49,331741948059",41,,Mad. Santa Felicidade (Circular),Chapéu chinês,11053,989
9442,"Av. Manoel Ribas, 5287 - Santa Felicidade",170697,"-25,408283085028","-49,324291230387",72,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9443,"Av. Manoel Ribas, 4354 - Cascatinha",190564,"-25,412837802334","-49,318179817146",74,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9444,"Av. Manoel Ribas, 3651 - Cascatinha",190694,"-25,414075783529","-49,310983450359",77,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9445,"Av. Manoel Ribas, 3400 - Cascatinha",190552,"-25,414255059596","-49,308200658507",19,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9446,"Av. Manoel Ribas, 7406 - Butiatuvinha",190482,"-25,396975489925","-49,344752461857",59,,Mad. Santa Felicidade (Circular),Novo mobiliário,11053,989
9447,"Rua Professor Fernando Moreira, 1 - Centro",110448,"-25,43130538628","-49,278687983751",89,,Mad. Santa Felicidade (Circular),Especial Madrugueiro,11053,989
9448,"Av. Dr. Eugênio Bertolli, 2264 - Santa Felicidade",190095,"-25,379237599347","-49,335682243109",43,,Mad. Santa Felicidade (Circular),Especial Madrugueiro,11053,989
9449,"Rua Eduardo Sprada, 331- Campo Comprido",180588,"-25,449327464598","-49,317860634274",20,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9450,"Rua Eduardo Sprada, 641 -  Campo Comprido",180587,"-25,450660282056","-49,319675148672",21,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9451,"Rua Robert Redzimski, 504 - Cidade Industrial",180256,"-25,456005742328","-49,352023930496",47,,Zacarias / Augusta circular,Domus,10795,389
9452,"Rua Robert Redzimski, 190 - Cidade Industrial",180262,"-25,457290504784","-49,349505336232",46,,Zacarias / Augusta circular,Domus,10795,389
9453,"R. João Dembinski, 1792 - Cidade Industrial",180173,"-25,465363376178","-49,345147807741",41,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9454,"Rua Mal. Deodoro, 527 - Centro",110003,"-25,430286486029","-49,267224682014",63,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9455,"Rua Mal. Deodoro, 314 - Centro",110004,"-25,431247786293","-49,269576114882",64,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9456,"Rua Marechal Deodoro, 2374- Centro",130373,"-25,427823537848","-49,249283255285",8,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9457,"Av. Victor Ferreira do Amaral, 2720 - Tarumã",130208,"-25,428264409307","-49,230169833845",50,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9458,"Rua Epaminondas Santos, 2254 - Bairro Alto",130383,"-25,415790836958","-49,202077542554",28,,C.Gomes/Tarumã circular,Domus,10814,389
9459,"Rua Epaminondas Santos, 2805 - Bairro Alto",130378,"-25,419893632142","-49,20013848061",26,,C.Gomes/Tarumã circular,Domus,10814,389
9460,"Rua Brasílio de Lara, 1 - Bairro Alto",130246,"-25,428119067247","-49,204321385569",21,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9461,"Rua Vitor Ferreira do Amaral, 473 - Tarumã",130265,"-25,430822400891","-49,208425165361",19,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9462,"Rua Sebastião Silva, 251 - Bairro Alto",130392,"-25,41463419512","-49,215596051163",43,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9463,Rodovia BR476  - Bacacheri,130441,"-25,419240757338","-49,224639118856",48,,C.Gomes/Tarumã circular,Sem demarcação,10814,389
9464,Marginal Avenida Linha Verde 5262,130440,"-25,41621162636","-49,223368087059",47,,C.Gomes/Tarumã circular,Chapéu chinês,10814,389
9465,"Rua Alberico Flores Bueno, 801 - Bairro Alto",130186,"-25,401237268728","-49,206344868717",34,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9466,"Rua Albino Kaminski, 423 - Bairro Alto",130192,"-25,410306390921","-49,204293906746",31,,C.Gomes/Tarumã circular,Chapéu chinês,10814,389
9467,"Rua Emíliano Perneta, 492 - Centro",110110,"-25,435945655012","-49,276344062036",3,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9468,"Rua Doutor Pedrosa, 313 - Centro",110400,"-25,438426412683","-49,277630181259",84,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9469,"Rua Bispo Dom José, 216 - Batel",180065,"-25,444630015144","-49,293201745695",11,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9470,"Av. Nossa Senhora Aparecida, 83 - Seminário",180660,"-25,449346840137","-49,299661846107",76,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9471,"Av. Nossa Senhora Aparecida, 305 - Seminário",180560,"-25,449521219856","-49,301673502869",75,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9472,"Av. Nossa Senhora Aparecida, 334 - Seminário",180470,"-25,449309300026","-49,302755774206",14,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9473,"Avenida Nossa Senhora Aparecida, 336 -  Seminário",180663,"-25,449492156587","-49,303560436911",74,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9474,"Rua Eduardo Sprada, 1083 - Campo Comprido",180595,"-25,452413130903","-49,322394573337",67,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9475,"Rua Eduardo Sprada, 1305 - Campo Comprido",180665,"-25,451472151712","-49,324471603421",23,,Zacarias / Augusta circular,Domus,10795,389
9476,"Rua Eduardo Sprada, 2297 - Campo Comprido",180541,"-25,44936629165","-49,332553099183",63,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9477,"Rua Eduardo Sprada, 3032- Campo Comprido",180546,"-25,446172918912","-49,336335013894",28,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9478,"Rua Eduardo Sprada, 3031 - Campo Comprido",180547,"-25,446312184184","-49,336257229832",61,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9479,"Rua Eduardo Sprada, 3613 - Campo Comprido",180720,"-25,444091186648","-49,340947072295",30,,Zacarias / Augusta circular,Placa em poste,10795,389
9480,"Rua Eduardo Sprada, 4266 - Campo Comprido",180226,"-25,445918608","-49,347224782494",32,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9481,"Rua Eduardo Sprada, 4651 - Cidade Industrial",180223,"-25,447696351132","-49,349543552187",56,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9482,Praça Carlos Gomes - 372 - Tarumã,103203,"-25,432935852023","-49,270525009579",1,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9483,"Rua Quinze de Novembro, 1147 - Centro",110073,"-25,42782","-49,26308",61,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9484,"Rua Quinze de Novembro, 2261 - Alto da Rua XV",130368,"-25,42681","-49,25232",56,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9485,"Av. Victor Ferreira do Amaral, 247 - Tarumã",130200,"-25,427451702698","-49,23764515037",52,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9486,"Av. Victor Ferreira do Amaral, 900 - Tarumã",130207,"-25,428446100642","-49,230623870971",13,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9487,"Rua Epaminondas Santos, 2544 - Bairro Alto",130380,"-25,417800544201","-49,201148332304",27,,C.Gomes/Tarumã circular,Domus,10814,389
9488,"Rua José Veríssimo, 1313 - Bairro Alto",130241,"-25,423411100857","-49,201568098015",24,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9489,"Rua José de Oliveira Franco, 482 - Bairro Alto",130299,"-25,40349922706","-49,210627258963",36,,C.Gomes/Tarumã circular,Chapéu chinês,10814,389
9490,"Rua Emíliano Perneta, 724 - Centro",110401,"-25,437398806104","-49,277986915058",4,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9491,"Rua Benjamin Lins, 962 - Batel",180071,"-25,440592411508","-49,283005328125",7,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9492,"Rua Eduardo Sprada, 80 -  Campo Comprido",180471,"-25,450717651668","-49,315588803238",19,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9493,"Avenida Nossa Senhora Aparecida, 786- Seminário",180590,"-25,447663578481","-49,308270395941",16,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9494,"Rua Benjamin Lins,-228 - Batel",110020,"-25,439714013117","-49,281028014889",6,,Zacarias / Augusta circular,Placa em cano,10795,389
9495,"Rua Eduardo Sprada, 1658 - Campo Comprido",180667,"-25,449797396536","-49,326999585417",65,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9496,"Rua Eduardo Sprada, 1408 - Campo Comprido",180721,"-25,449305743087","-49,326074223307",24,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9497,"Rua Eduardo Sprada, 2738 - Campo Comprido",180544,"-25,448389034129","-49,334804813651",62,,Zacarias / Augusta circular,Domus,10795,389
9498,"Rua João Dembinski, 1340 - Cidade Industrial",180179,"-25,458001415769","-49,347134928492",38,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9499,"Rua José Loureiro, 161 - Centro",110402,"-25,430942305414","-49,265317500776",3,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9500,"Av. Victor Ferreira do Amaral, 1857 - Tarumã",130212,"-25,429205494911","-49,22383713836",15,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9501,"Av. Victor Ferreira do Amaral, 1448 - Tarumã",130216,"-25,429812291384","-49,218810678667",16,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9502,"Rua Marechal Deodoro, 2152 - Centro",130372,"-25,427576335706","-49,252034139881",7,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9503,"Rua Epaminondas Santos, 2999 - Bairro Alto",130377,"-25,422056936003","-49,199140698856",25,,C.Gomes/Tarumã circular,Domus,10814,389
9504,"Rua Percy Feliciano de Castilho, 733 - Bairro Alto",130388,"-25,414050337435","-49,211124808735",41,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9505,"Rua José de Oliveira Franco, 962 - Bairro Alto",130294,"-25,407830018361","-49,208572686857",38,,C.Gomes/Tarumã circular,Chapéu chinês,10814,389
9506,"Rua Marechal Deodoro, 2400 - Centro",130333,"-25,427916533799","-49,248138964176",9,,C.Gomes/Tarumã circular,Chapéu chinês,10814,389
9507,"Rua Gonçalves Dias, 11 - Batel",180064,"-25,444335737269","-49,291263849682",79,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9508,"Rua Eduardo Sprada, 3999 - Campo Comprido",180227,"-25,444503678285","-49,344249547666",58,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9509,"Rua Eduardo Sprada, 3958 - Campo Comprido",180228,"-25,444228776465","-49,344030947632",31,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9510,"Rua Eduardo Sprada, 2374 - Campo Comprido",180543,"-25,448747483905","-49,332565169123",26,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9511,"Rua Eduardo Sprada, 3611 - Campo Comprido",180550,"-25,444244986598","-49,340635936049",59,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9512,"Rua João Dembinski, 150 - Cidade Industrial",180220,"-25,451351056674","-49,350813578156",35,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9513,"Rua João Dembinski, 1352 - Cidade Industrial",180177,"-25,46031297128","-49,345227877883",39,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9514,"Rua Robert Redzimski, 699 - Cidade Industrial",180254,"-25,454226910973","-49,352918447203",48,,Zacarias / Augusta circular,Domus,10795,389
9515,"Rua Quinze de Novembro, 3101 - Alto da Rua XV",130366,"-25,42749","-49,24403",53,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9516,"Av. Victor Ferreira do Amaral, 218 - Tarumã",130375,"-25,427748444197","-49,237301827616",11,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9517,"Rua Pedro Eloy da Souza, 1543 - Bairro Alto",130242,"-25,424217778594","-49,203291417307",23,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9518,"Rua Visconde de Abaeté, 237 - Bairro Alto",130245,"-25,426864273496","-49,202375442928",22,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9519,"Rua Alberico Flores Bueno, 1287 - Bairro Alto",130188,"-25,405285463033","-49,204431224537",33,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9520,"Av. do Batel, 1191 - Batel",180070,"-25,441356587428","-49,284907014317",8,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9521,"Av. Nossa Senhora Aparecida, 84 - Seminário",180596,"-25,449045307946","-49,299357415384",13,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9522,"Av. Nossa Senhora Aparecida, 778 - Seminário",180584,"-25,449168827248","-49,306097806639",15,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9523,"Avenida Nossa Senhora Aparecida, 1450- Seminário",180473,"-25,449681067709","-49,313371957487",18,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9524,"Avenida Nossa Senhora Aparecida, 1449- Seminário",180472,"-25,449970488661","-49,313539595551",71,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9525,"Rua Eduardo Sprada, 1082 -  Campo Comprido",180585,"-25,452527564707","-49,322748960203",22,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9526,"Rua Emíliano Perneta, 922- Centro",110019,"-25,439144636631","-49,279914985285",5,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9527,"Rua Benjamin Lins, 134 -  Batel",180958,"-25,440213349386","-49,281829179472",82,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9528,"Rua Eduardo Sprada, 2739 - Campo Comprido",180545,"-25,448194974302","-49,334692160873",27,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9529,"Rua Eduardo Sprada, 3238 - Campo Comprido",180548,"-25,445354278057","-49,338213901309",60,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9530,"Rua João Dembinski, 1119 - Cidade Industrial",180178,"-25,458196367949","-49,346719186095",45,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9531,"Rua Salvador José Corrêa Coelho, 288 - Cidade Industrial",180252,"-25,452306373273","-49,355112494177",50,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9532,"Rua Salvador José Corrêa Coelho, 446 - Cidade Industrial",180253,"-25,452750787938","-49,356808991378",51,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9533,Rua Maria Homan Wisniewski - Cidade Industrial,180233,"-25,455893881815","-49,357598901933",52,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9534,Praça Zacarias - 380-Detran/Vicente Machado,103509,"-25,432662721409","-49,272774061661",1,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9535,"Rua Jornalista Alceu Chichorro, 425 - Bairro Alto",130384,"-25,413104124889","-49,203865234862",29,,C.Gomes/Tarumã circular,Chapéu chinês,10814,389
9536,"Rua José de Oliveira Franco, 1327 - Bairro Alto",130296,"-25,410268518578","-49,207436771339",39,,C.Gomes/Tarumã circular,Chapéu chinês,10814,389
9537,"Rua José de Oliveira Franco, 642 - Bairro Alto",130662,"-25,405586506164","-49,209649593777",37,,C.Gomes/Tarumã circular,Chapéu chinês,10814,389
9538,Rodovia BR476 - Jardim Botanico,130909,"-25,426311484368","-49,227804125494",49,,C.Gomes/Tarumã circular,Placa em cano,10814,389
9539,"Rua Adilio Ramos, 1797 - Bairro Alto",130201,"-25,412752734896","-49,204802513123",30,,C.Gomes/Tarumã circular,Especial Madrugueiro,10814,389
9540,"Rua Emíliano Perneta, 240 - Centro",110005,"-25,433840734566","-49,27407759542",2,,Zacarias / Augusta circular,Placa em cano,10795,389
9541,"Rua Gonçalves Dias, 655 - Batel",180062,"-25,44812375307","-49,296893806404",77,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9542,"Rua Eduardo Sprada, 1990 - Campo Comprido",180669,"-25,449426840182","-49,330081443576",25,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9543,"Rua João Dembinski, 700 - Cidade Industrial",180176,"-25,459847999826","-49,345226536778",44,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9544,"Rua Chapecó, 229 - Cidade Industrial",180564,"-25,464601763882","-49,344926129368",42,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9545,"Rua Isaltino Dias Ferraz, 95 - Cidade Industrial",180232,"-25,452715670763","-49,357950271315",53,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9546,Teatro Guaíra,110092,"-25,428606306924","-49,265269813709",62,,C.Gomes/Tarumã circular,Linha Turismo,10814,389
9547,"Rua Quinze de Novembro, 1367 -  Centro",110072,"-25,42695728244","-49,260966180391",60,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9548,"Rua José Loureiro, 274 - Centro",110200,"-25,431968150347","-49,267909855789",2,,C.Gomes/Tarumã circular,Placa em poste,10814,389
